code_BLOSUM62_GO_-6_GE_-0.5,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5
'bali_phy_msa.244.fas', 33902.0, 0.058, 25090, 0.043, 5078, 0.009, 103937, 0.178, 183846.0, 0.315, -11369, -0.019, 90040.5, 0.154
'bali_phy_msa.245.fas', 34024.0, 0.061, 25521, 0.046, 5361, 0.01, 102831, 0.186, 184448.0, 0.333, -12272, -0.022, 88594.5, 0.16
'bali_phy_msa.246.fas', 33902.0, 0.061, 25406, 0.046, 5022, 0.009, 103305, 0.185, 183704.0, 0.33, -11996, -0.022, 89923.5, 0.161
'bali_phy_msa.247.fas', 33609.0, 0.059, 25255, 0.045, 5164, 0.009, 104193, 0.184, 182216.0, 0.322, -11698, -0.021, 87437.5, 0.154
'bali_phy_msa.248.fas', 33910.0, 0.062, 25575, 0.046, 5066, 0.009, 102951, 0.187, 183852.0, 0.334, -12546, -0.023, 89434.5, 0.162
'bali_phy_msa.249.fas', 33862.0, 0.062, 25716, 0.047, 5197, 0.009, 102765, 0.187, 183636.0, 0.334, -12340, -0.022, 88731.5, 0.161
'bali_phy_msa.25.fas', 33891.0, 0.06, 25252, 0.045, 5045, 0.009, 103635, 0.183, 183721.0, 0.325, -12222, -0.022, 89411.5, 0.158
'bali_phy_msa.250.fas', 33725.0, 0.06, 25353, 0.045, 5200, 0.009, 103765, 0.185, 183057.0, 0.326, -12432, -0.022, 87542.5, 0.156
'bali_phy_msa.251.fas', 33860.0, 0.061, 25746, 0.046, 5097, 0.009, 102709, 0.184, 183696.0, 0.329, -12424, -0.022, 89335.5, 0.16
'bali_phy_msa.252.fas', 33653.0, 0.059, 25196, 0.044, 5031, 0.009, 104223, 0.183, 182539.0, 0.32, -11946, -0.021, 88295.5, 0.155
'bali_phy_msa.253.fas', 33742.0, 0.058, 24243, 0.041, 5460, 0.009, 105951, 0.181, 182567.0, 0.311, -10728, -0.018, 86103.5, 0.147
'bali_phy_msa.254.fas', 33662.0, 0.058, 24805, 0.043, 5741, 0.01, 104987, 0.18, 182513.0, 0.314, -11324, -0.019, 84249.5, 0.145
'bali_phy_msa.255.fas', 33149.0, 0.058, 24859, 0.044, 5208, 0.009, 105905, 0.186, 178581.0, 0.314, -11386, -0.02, 82994.5, 0.146
'bali_phy_msa.256.fas', 33810.0, 0.059, 24989, 0.044, 5397, 0.009, 104323, 0.182, 183359.0, 0.32, -11904, -0.021, 86911.5, 0.152
'bali_phy_msa.257.fas', 33471.0, 0.057, 24738, 0.042, 5163, 0.009, 105503, 0.18, 181050.0, 0.309, -11253, -0.019, 86067.5, 0.147
'bali_phy_msa.258.fas', 33694.0, 0.059, 25267, 0.045, 5201, 0.009, 103999, 0.183, 182779.0, 0.322, -12169, -0.021, 87404.5, 0.154
'bali_phy_msa.259.fas', 33399.0, 0.056, 24795, 0.041, 5307, 0.009, 105533, 0.176, 180598.0, 0.301, -11043, -0.018, 84946.5, 0.142
'bali_phy_msa.26.fas', 33773.0, 0.06, 25465, 0.045, 5009, 0.009, 103445, 0.184, 183235.0, 0.327, -12085, -0.022, 89373.5, 0.159
'bali_phy_msa.260.fas', 33928.0, 0.061, 25566, 0.046, 5311, 0.01, 102933, 0.186, 184139.0, 0.333, -12302, -0.022, 88504.5, 0.16
'bali_phy_msa.261.fas', 33768.0, 0.058, 24431, 0.042, 5184, 0.009, 105523, 0.181, 182581.0, 0.314, -10928, -0.019, 87787.5, 0.151
'bali_phy_msa.262.fas', 33800.0, 0.059, 25276, 0.044, 5097, 0.009, 103769, 0.181, 183268.0, 0.32, -11866, -0.021, 88935.5, 0.155
'bali_phy_msa.263.fas', 33723.0, 0.06, 24876, 0.044, 5200, 0.009, 104723, 0.187, 182490.0, 0.325, -11323, -0.02, 87605.5, 0.156
'bali_phy_msa.264.fas', 33811.0, 0.061, 25622, 0.046, 5314, 0.01, 103055, 0.185, 183524.0, 0.329, -12444, -0.022, 87668.5, 0.157
'bali_phy_msa.265.fas', 33605.0, 0.06, 25004, 0.044, 5164, 0.009, 104703, 0.186, 181577.0, 0.322, -11278, -0.02, 86963.5, 0.154
'bali_phy_msa.266.fas', 33833.0, 0.061, 25559, 0.046, 5041, 0.009, 103137, 0.186, 183238.0, 0.33, -12307, -0.022, 89116.5, 0.161
'bali_phy_msa.267.fas', 33837.0, 0.06, 25595, 0.046, 5043, 0.009, 103057, 0.184, 183409.0, 0.328, -12332, -0.022, 89290.5, 0.159
'bali_phy_msa.268.fas', 33651.0, 0.059, 25217, 0.044, 5176, 0.009, 104185, 0.182, 182245.0, 0.318, -11584, -0.02, 87512.5, 0.153
'bali_phy_msa.269.fas', 33976.0, 0.06, 24510, 0.043, 5598, 0.01, 104949, 0.184, 183982.0, 0.323, -10524, -0.018, 87395.5, 0.153
'bali_phy_msa.27.fas', 33796.0, 0.06, 25442, 0.045, 5122, 0.009, 103445, 0.183, 183234.0, 0.324, -12297, -0.022, 88482.5, 0.157
'bali_phy_msa.270.fas', 33629.0, 0.059, 24258, 0.042, 5595, 0.01, 106147, 0.186, 181993.0, 0.319, -10646, -0.019, 84703.5, 0.148
'bali_phy_msa.271.fas', 32915.0, 0.056, 23899, 0.041, 5411, 0.009, 108293, 0.184, 177360.0, 0.301, -10923, -0.019, 79824.5, 0.135
'bali_phy_msa.272.fas', 33564.0, 0.058, 24810, 0.043, 5095, 0.009, 105173, 0.182, 181434.0, 0.314, -11474, -0.02, 86803.5, 0.15
'bali_phy_msa.273.fas', 33577.0, 0.058, 25036, 0.043, 5070, 0.009, 104695, 0.18, 181505.0, 0.312, -11672, -0.02, 87065.5, 0.15
'bali_phy_msa.274.fas', 33564.0, 0.056, 25130, 0.042, 5075, 0.008, 104533, 0.173, 182073.0, 0.301, -12443, -0.021, 86913.5, 0.144
'bali_phy_msa.275.fas', 33848.0, 0.06, 25297, 0.045, 5065, 0.009, 103631, 0.183, 183549.0, 0.324, -11531, -0.02, 89812.5, 0.159
'bali_phy_msa.276.fas', 33853.0, 0.059, 25281, 0.044, 5022, 0.009, 103653, 0.182, 183625.0, 0.322, -11844, -0.021, 89822.5, 0.158
'bali_phy_msa.277.fas', 33369.0, 0.057, 24298, 0.041, 5451, 0.009, 106587, 0.181, 180462.0, 0.306, -10567, -0.018, 83895.5, 0.142
'bali_phy_msa.278.fas', 33620.0, 0.06, 25258, 0.045, 5188, 0.009, 104165, 0.186, 181594.0, 0.325, -11457, -0.021, 86926.5, 0.156
'bali_phy_msa.279.fas', 33564.0, 0.057, 24455, 0.042, 5215, 0.009, 105883, 0.18, 181587.0, 0.309, -11063, -0.019, 86292.5, 0.147
'bali_phy_msa.28.fas', 33826.0, 0.059, 25243, 0.044, 5157, 0.009, 103783, 0.181, 183508.0, 0.32, -11845, -0.021, 88829.5, 0.155
'bali_phy_msa.280.fas', 33805.0, 0.06, 25092, 0.045, 5401, 0.01, 104127, 0.186, 183164.0, 0.327, -11846, -0.021, 86848.5, 0.155
'bali_phy_msa.281.fas', 33735.0, 0.061, 25568, 0.046, 5072, 0.009, 103315, 0.186, 182963.0, 0.329, -12004, -0.022, 88869.5, 0.16
'bali_phy_msa.282.fas', 33361.0, 0.057, 25011, 0.043, 5161, 0.009, 105177, 0.181, 180959.0, 0.311, -11467, -0.02, 85937.5, 0.148
'bali_phy_msa.283.fas', 33433.0, 0.056, 24080, 0.04, 5301, 0.009, 106895, 0.18, 180959.0, 0.304, -10802, -0.018, 84903.5, 0.143
'bali_phy_msa.284.fas', 33570.0, 0.059, 25225, 0.044, 4995, 0.009, 104331, 0.182, 182091.0, 0.318, -12215, -0.021, 87740.5, 0.153
'bali_phy_msa.285.fas', 33587.0, 0.058, 24365, 0.042, 5351, 0.009, 106017, 0.183, 181741.0, 0.313, -11045, -0.019, 85581.5, 0.147
'bali_phy_msa.286.fas', 33782.0, 0.06, 24556, 0.044, 5466, 0.01, 105245, 0.187, 182820.0, 0.325, -10978, -0.02, 86423.5, 0.154
'bali_phy_msa.287.fas', 33928.0, 0.06, 25120, 0.044, 5141, 0.009, 103825, 0.183, 183971.0, 0.325, -11286, -0.02, 89926.5, 0.159
'bali_phy_msa.288.fas', 33600.0, 0.058, 25050, 0.043, 5127, 0.009, 104621, 0.181, 182172.0, 0.315, -11360, -0.02, 87739.5, 0.152
'bali_phy_msa.289.fas', 33273.0, 0.056, 24243, 0.041, 5309, 0.009, 106889, 0.181, 180028.0, 0.305, -11188, -0.019, 83541.5, 0.141
'bali_phy_msa.29.fas', 33770.0, 0.058, 24768, 0.043, 5233, 0.009, 104845, 0.181, 183209.0, 0.316, -11452, -0.02, 87936.5, 0.152
'bali_phy_msa.290.fas', 33680.0, 0.057, 25000, 0.043, 5108, 0.009, 104561, 0.178, 182548.0, 0.311, -11338, -0.019, 88281.5, 0.15
'bali_phy_msa.291.fas', 33845.0, 0.061, 25435, 0.046, 5370, 0.01, 103361, 0.186, 183577.0, 0.331, -11862, -0.021, 87814.5, 0.158
'bali_phy_msa.292.fas', 33656.0, 0.058, 24872, 0.043, 5189, 0.009, 104865, 0.179, 182570.0, 0.312, -11554, -0.02, 87449.5, 0.15
'bali_phy_msa.293.fas', 33489.0, 0.058, 25310, 0.044, 5007, 0.009, 104323, 0.181, 181577.0, 0.315, -11807, -0.021, 87566.5, 0.152
'bali_phy_msa.294.fas', 33682.0, 0.06, 25677, 0.046, 5169, 0.009, 103203, 0.184, 182576.0, 0.325, -12650, -0.022, 87310.5, 0.155
'bali_phy_msa.295.fas', 33875.0, 0.06, 25138, 0.044, 5149, 0.009, 103895, 0.184, 183736.0, 0.325, -12144, -0.021, 88750.5, 0.157
'bali_phy_msa.296.fas', 33660.0, 0.058, 24441, 0.042, 5270, 0.009, 105719, 0.182, 181995.0, 0.314, -11273, -0.019, 86242.5, 0.149
'bali_phy_msa.297.fas', 33573.0, 0.058, 25212, 0.044, 5089, 0.009, 104351, 0.181, 181896.0, 0.315, -12126, -0.021, 87060.5, 0.151
'bali_phy_msa.298.fas', 33791.0, 0.06, 25416, 0.045, 5388, 0.01, 103507, 0.184, 182602.0, 0.325, -11641, -0.021, 86879.5, 0.155
'bali_phy_msa.299.fas', 33814.0, 0.06, 25245, 0.045, 5280, 0.009, 103803, 0.185, 183469.0, 0.327, -11799, -0.021, 88088.5, 0.157
'bali_phy_msa.3.fas', 33475.0, 0.053, 24689, 0.039, 5159, 0.008, 105593, 0.166, 181036.0, 0.285, -10990, -0.017, 86295.5, 0.136
'bali_phy_msa.30.fas', 33685.0, 0.059, 25220, 0.044, 5154, 0.009, 104111, 0.184, 182798.0, 0.322, -11876, -0.021, 87942.5, 0.155
'bali_phy_msa.300.fas', 33676.0, 0.057, 24998, 0.042, 5313, 0.009, 104573, 0.176, 182438.0, 0.307, -11801, -0.02, 86472.5, 0.146
'bali_phy_msa.301.fas', 33519.0, 0.058, 25130, 0.043, 5182, 0.009, 104623, 0.181, 181821.0, 0.314, -11401, -0.02, 87016.5, 0.15
'bali_phy_msa.302.fas', 33742.0, 0.059, 25400, 0.045, 5152, 0.009, 103637, 0.183, 182756.0, 0.322, -12610, -0.022, 87415.5, 0.154
'bali_phy_msa.303.fas', 33589.0, 0.059, 24955, 0.044, 5275, 0.009, 104833, 0.183, 181577.0, 0.317, -11614, -0.02, 85896.5, 0.15
'bali_phy_msa.304.fas', 33528.0, 0.059, 24733, 0.043, 5498, 0.01, 105399, 0.185, 181430.0, 0.318, -10944, -0.019, 84798.5, 0.149
'bali_phy_msa.305.fas', 33721.0, 0.06, 24901, 0.044, 5224, 0.009, 104677, 0.186, 182404.0, 0.324, -11293, -0.02, 87428.5, 0.155
'bali_phy_msa.306.fas', 33582.0, 0.059, 25231, 0.044, 5233, 0.009, 104295, 0.184, 182103.0, 0.321, -12084, -0.021, 86473.5, 0.152
'bali_phy_msa.307.fas', 33825.0, 0.061, 25721, 0.046, 5113, 0.009, 102829, 0.185, 182966.0, 0.329, -12009, -0.022, 88864.5, 0.16
'bali_phy_msa.308.fas', 33631.0, 0.059, 25134, 0.044, 5333, 0.009, 104391, 0.184, 181786.0, 0.321, -12194, -0.021, 85398.5, 0.151
'bali_phy_msa.309.fas', 33730.0, 0.06, 25341, 0.045, 4988, 0.009, 103779, 0.183, 182872.0, 0.323, -11909, -0.021, 89145.5, 0.158
'bali_phy_msa.31.fas', 33850.0, 0.06, 25062, 0.045, 5308, 0.009, 104097, 0.185, 183530.0, 0.326, -11647, -0.021, 87986.5, 0.156
'bali_phy_msa.310.fas', 33621.0, 0.059, 25083, 0.044, 5087, 0.009, 104513, 0.182, 182476.0, 0.318, -11875, -0.021, 87822.5, 0.153
'bali_phy_msa.311.fas', 33959.0, 0.059, 25187, 0.044, 5368, 0.009, 103629, 0.182, 184392.0, 0.323, -11480, -0.02, 88889.5, 0.156
'bali_phy_msa.312.fas', 33840.0, 0.06, 25253, 0.045, 5097, 0.009, 103735, 0.185, 183613.0, 0.327, -11680, -0.021, 89483.5, 0.159
'bali_phy_msa.313.fas', 33539.0, 0.058, 25080, 0.043, 5156, 0.009, 104683, 0.181, 182153.0, 0.315, -11768, -0.02, 87107.5, 0.151
'bali_phy_msa.314.fas', 33779.0, 0.06, 24548, 0.043, 5283, 0.009, 105267, 0.186, 182802.0, 0.322, -10591, -0.019, 87879.5, 0.155
'bali_phy_msa.315.fas', 33727.0, 0.059, 25401, 0.044, 5207, 0.009, 103665, 0.18, 182658.0, 0.318, -12143, -0.021, 87440.5, 0.152
'bali_phy_msa.316.fas', 33482.0, 0.057, 24842, 0.042, 5211, 0.009, 105273, 0.178, 181575.0, 0.307, -11327, -0.019, 86345.5, 0.146
'bali_phy_msa.317.fas', 33473.0, 0.059, 25109, 0.044, 5234, 0.009, 104757, 0.185, 181641.0, 0.321, -11819, -0.021, 86039.5, 0.152
'bali_phy_msa.318.fas', 33797.0, 0.059, 24819, 0.043, 5096, 0.009, 104689, 0.183, 183275.0, 0.32, -11562, -0.02, 88792.5, 0.155
'bali_phy_msa.319.fas', 33891.0, 0.061, 25350, 0.046, 5029, 0.009, 103439, 0.187, 183522.0, 0.332, -11993, -0.022, 89635.5, 0.162
'bali_phy_msa.32.fas', 33647.0, 0.058, 24627, 0.043, 5161, 0.009, 105373, 0.182, 182723.0, 0.315, -11251, -0.019, 87819.5, 0.152
'bali_phy_msa.320.fas', 33600.0, 0.058, 24381, 0.042, 5231, 0.009, 105959, 0.181, 181620.0, 0.311, -10515, -0.018, 86739.5, 0.148
'bali_phy_msa.321.fas', 33752.0, 0.059, 25012, 0.044, 5163, 0.009, 104393, 0.182, 182585.0, 0.319, -11317, -0.02, 88093.5, 0.154
'bali_phy_msa.322.fas', 33870.0, 0.06, 25063, 0.044, 5286, 0.009, 104055, 0.183, 183843.0, 0.323, -11518, -0.02, 88581.5, 0.156
'bali_phy_msa.323.fas', 33775.0, 0.059, 24679, 0.043, 5116, 0.009, 105013, 0.183, 182716.0, 0.319, -11128, -0.019, 88385.5, 0.154
'bali_phy_msa.324.fas', 33592.0, 0.059, 24310, 0.042, 5107, 0.009, 106117, 0.185, 181734.0, 0.317, -11089, -0.019, 86944.5, 0.152
'bali_phy_msa.325.fas', 33812.0, 0.061, 25617, 0.046, 5017, 0.009, 103063, 0.187, 183661.0, 0.332, -11928, -0.022, 90099.5, 0.163
'bali_phy_msa.326.fas', 33845.0, 0.061, 25573, 0.046, 4804, 0.009, 103085, 0.185, 183427.0, 0.328, -12301, -0.022, 90759.5, 0.162
'bali_phy_msa.327.fas', 33695.0, 0.058, 25265, 0.043, 5089, 0.009, 104001, 0.178, 182646.0, 0.313, -11884, -0.02, 88227.5, 0.151
'bali_phy_msa.328.fas', 33624.0, 0.058, 25282, 0.044, 4976, 0.009, 104109, 0.181, 182295.0, 0.317, -11975, -0.021, 88409.5, 0.154
'bali_phy_msa.329.fas', 33550.0, 0.058, 24920, 0.043, 5291, 0.009, 104981, 0.181, 182133.0, 0.314, -11747, -0.02, 86149.5, 0.149
'bali_phy_msa.33.fas', 33567.0, 0.058, 24531, 0.042, 5209, 0.009, 105725, 0.181, 181544.0, 0.311, -10643, -0.018, 86784.5, 0.149
'bali_phy_msa.330.fas', 33543.0, 0.058, 24352, 0.042, 5238, 0.009, 106131, 0.183, 181571.0, 0.313, -11326, -0.02, 85751.5, 0.148
'bali_phy_msa.331.fas', 33655.0, 0.057, 24648, 0.042, 5332, 0.009, 105315, 0.179, 182751.0, 0.311, -11392, -0.019, 86709.5, 0.148
'bali_phy_msa.332.fas', 33780.0, 0.058, 24720, 0.043, 5348, 0.009, 104921, 0.181, 182939.0, 0.316, -11463, -0.02, 86927.5, 0.15
'bali_phy_msa.333.fas', 33891.0, 0.061, 25523, 0.046, 5263, 0.009, 103093, 0.185, 183365.0, 0.328, -12029, -0.022, 88211.5, 0.158
'bali_phy_msa.334.fas', 33900.0, 0.061, 25123, 0.045, 5164, 0.009, 103875, 0.186, 183988.0, 0.329, -11476, -0.02, 89590.5, 0.16
'bali_phy_msa.335.fas', 33537.0, 0.057, 24354, 0.042, 5294, 0.009, 106139, 0.182, 181672.0, 0.311, -11355, -0.019, 85483.5, 0.146
'bali_phy_msa.336.fas', 33802.0, 0.059, 25004, 0.044, 5224, 0.009, 104309, 0.182, 183313.0, 0.32, -11745, -0.02, 88069.5, 0.154
'bali_phy_msa.337.fas', 33687.0, 0.059, 25216, 0.044, 5086, 0.009, 104115, 0.182, 182641.0, 0.319, -11723, -0.02, 88344.5, 0.154
'bali_phy_msa.338.fas', 33727.0, 0.06, 24730, 0.044, 5147, 0.009, 105007, 0.186, 182351.0, 0.323, -11992, -0.021, 86973.5, 0.154
'bali_phy_msa.339.fas', 33737.0, 0.06, 25183, 0.045, 5007, 0.009, 104081, 0.185, 183066.0, 0.325, -11964, -0.021, 89019.5, 0.158
'bali_phy_msa.34.fas', 33883.0, 0.056, 25651, 0.042, 4898, 0.008, 102853, 0.17, 183731.0, 0.303, -12081, -0.02, 90835.5, 0.15
'bali_phy_msa.340.fas', 33863.0, 0.06, 25194, 0.045, 5093, 0.009, 103807, 0.183, 183669.0, 0.325, -11868, -0.021, 89339.5, 0.158
'bali_phy_msa.341.fas', 33921.0, 0.058, 25353, 0.044, 5086, 0.009, 103373, 0.178, 183880.0, 0.316, -12212, -0.021, 89465.5, 0.154
'bali_phy_msa.342.fas', 33706.0, 0.058, 24131, 0.042, 5281, 0.009, 106247, 0.184, 182329.0, 0.315, -11092, -0.019, 86427.5, 0.149
'bali_phy_msa.343.fas', 33652.0, 0.057, 24020, 0.041, 5595, 0.009, 106577, 0.18, 182044.0, 0.307, -10477, -0.018, 84708.5, 0.143
'bali_phy_msa.344.fas', 33899.0, 0.061, 24695, 0.044, 5373, 0.01, 104733, 0.188, 183238.0, 0.329, -11601, -0.021, 87032.5, 0.156
'bali_phy_msa.345.fas', 33994.0, 0.06, 25101, 0.045, 5213, 0.009, 103731, 0.184, 184284.0, 0.328, -11533, -0.021, 89607.5, 0.159
'bali_phy_msa.346.fas', 33897.0, 0.06, 24716, 0.044, 5207, 0.009, 104695, 0.186, 183299.0, 0.325, -11382, -0.02, 88327.5, 0.157
'bali_phy_msa.347.fas', 33826.0, 0.06, 24884, 0.044, 5233, 0.009, 104501, 0.186, 183000.0, 0.325, -11195, -0.02, 88156.5, 0.157
'bali_phy_msa.348.fas', 33669.0, 0.059, 24949, 0.044, 5219, 0.009, 104685, 0.185, 182020.0, 0.322, -11448, -0.02, 86915.5, 0.154
'bali_phy_msa.349.fas', 33800.0, 0.06, 24812, 0.044, 5193, 0.009, 104697, 0.187, 182767.0, 0.326, -11946, -0.021, 87314.5, 0.156
'bali_phy_msa.35.fas', 33753.0, 0.061, 25583, 0.046, 5528, 0.01, 103249, 0.186, 183139.0, 0.331, -12089, -0.022, 86257.5, 0.156
'bali_phy_msa.350.fas', 33564.0, 0.059, 24980, 0.044, 5083, 0.009, 104833, 0.184, 181454.0, 0.319, -11820, -0.021, 86719.5, 0.153
'bali_phy_msa.351.fas', 33672.0, 0.059, 25057, 0.044, 5384, 0.009, 104463, 0.182, 182634.0, 0.318, -11430, -0.02, 86668.5, 0.151
'bali_phy_msa.352.fas', 33753.0, 0.06, 25382, 0.045, 5316, 0.009, 103651, 0.184, 183328.0, 0.325, -11455, -0.02, 88151.5, 0.156
'bali_phy_msa.353.fas', 33530.0, 0.057, 25282, 0.043, 5101, 0.009, 104297, 0.178, 181886.0, 0.31, -12038, -0.021, 87093.5, 0.148
'bali_phy_msa.354.fas', 33798.0, 0.059, 25118, 0.044, 5224, 0.009, 104089, 0.183, 182715.0, 0.321, -11702, -0.021, 87624.5, 0.154
'bali_phy_msa.355.fas', 33701.0, 0.058, 25226, 0.044, 5336, 0.009, 104067, 0.18, 182723.0, 0.316, -12228, -0.021, 86445.5, 0.15
'bali_phy_msa.356.fas', 33501.0, 0.057, 25042, 0.043, 5312, 0.009, 104835, 0.179, 181751.0, 0.311, -11842, -0.02, 85619.5, 0.147
'bali_phy_msa.357.fas', 33610.0, 0.061, 25904, 0.047, 5032, 0.009, 102893, 0.186, 182275.0, 0.329, -12157, -0.022, 88479.5, 0.16
'bali_phy_msa.358.fas', 33662.0, 0.059, 24671, 0.044, 5393, 0.01, 105255, 0.186, 182143.0, 0.322, -11885, -0.021, 85272.5, 0.151
'bali_phy_msa.359.fas', 33840.0, 0.06, 24955, 0.044, 5242, 0.009, 104331, 0.185, 183483.0, 0.326, -11619, -0.021, 88246.5, 0.157
'bali_phy_msa.36.fas', 33559.0, 0.059, 24827, 0.044, 5234, 0.009, 105149, 0.185, 181566.0, 0.319, -11123, -0.02, 86464.5, 0.152
'bali_phy_msa.360.fas', 33960.0, 0.061, 25340, 0.046, 5182, 0.009, 103321, 0.186, 184296.0, 0.332, -11719, -0.021, 89824.5, 0.162
'bali_phy_msa.361.fas', 33742.0, 0.06, 25030, 0.045, 5078, 0.009, 104377, 0.186, 182451.0, 0.324, -11148, -0.02, 88646.5, 0.158
'bali_phy_msa.362.fas', 33832.0, 0.06, 24717, 0.044, 5424, 0.01, 104823, 0.185, 182847.0, 0.323, -11317, -0.02, 86574.5, 0.153
'bali_phy_msa.363.fas', 34035.0, 0.061, 25391, 0.046, 5031, 0.009, 103069, 0.186, 184525.0, 0.333, -12186, -0.022, 90618.5, 0.163
'bali_phy_msa.364.fas', 33704.0, 0.059, 24341, 0.042, 5164, 0.009, 105831, 0.184, 182357.0, 0.317, -10452, -0.018, 88005.5, 0.153
'bali_phy_msa.365.fas', 33665.0, 0.059, 24584, 0.043, 5179, 0.009, 105423, 0.185, 182119.0, 0.32, -11208, -0.02, 87125.5, 0.153
'bali_phy_msa.366.fas', 33936.0, 0.06, 25373, 0.045, 5263, 0.009, 103303, 0.182, 183975.0, 0.324, -12393, -0.022, 88352.5, 0.156
'bali_phy_msa.367.fas', 33491.0, 0.058, 25033, 0.043, 5297, 0.009, 104873, 0.181, 181487.0, 0.313, -11791, -0.02, 85477.5, 0.148
'bali_phy_msa.368.fas', 33720.0, 0.056, 24655, 0.041, 5515, 0.009, 105171, 0.176, 182464.0, 0.305, -10521, -0.018, 86267.5, 0.144
'bali_phy_msa.369.fas', 33856.0, 0.059, 25734, 0.045, 5089, 0.009, 102741, 0.18, 183279.0, 0.321, -12607, -0.022, 88767.5, 0.156
'bali_phy_msa.37.fas', 33702.0, 0.058, 24853, 0.042, 5127, 0.009, 104811, 0.179, 182968.0, 0.312, -11569, -0.02, 88231.5, 0.151
'bali_phy_msa.370.fas', 33760.0, 0.061, 25899, 0.047, 5095, 0.009, 102603, 0.186, 183057.0, 0.332, -12582, -0.023, 88603.5, 0.161
'bali_phy_msa.371.fas', 33582.0, 0.059, 25478, 0.045, 5056, 0.009, 103801, 0.181, 181927.0, 0.318, -11927, -0.021, 87763.5, 0.153
'bali_phy_msa.372.fas', 33736.0, 0.06, 25449, 0.045, 5148, 0.009, 103551, 0.183, 182773.0, 0.323, -12263, -0.022, 87846.5, 0.155
'bali_phy_msa.373.fas', 33675.0, 0.057, 24874, 0.042, 5276, 0.009, 104823, 0.177, 182690.0, 0.308, -11320, -0.019, 87302.5, 0.147
'bali_phy_msa.374.fas', 34020.0, 0.062, 25419, 0.046, 5230, 0.01, 103043, 0.187, 184576.0, 0.336, -11615, -0.021, 90059.5, 0.164
'bali_phy_msa.375.fas', 33835.0, 0.06, 25308, 0.045, 5062, 0.009, 103635, 0.184, 183337.0, 0.325, -12052, -0.021, 89095.5, 0.158
'bali_phy_msa.376.fas', 33783.0, 0.061, 25622, 0.046, 4922, 0.009, 103111, 0.186, 183144.0, 0.33, -12521, -0.023, 89535.5, 0.161
'bali_phy_msa.377.fas', 33647.0, 0.058, 24133, 0.042, 5692, 0.01, 106361, 0.183, 182538.0, 0.314, -10945, -0.019, 84260.5, 0.145
'bali_phy_msa.378.fas', 33593.0, 0.058, 24906, 0.043, 5350, 0.009, 104923, 0.181, 182191.0, 0.315, -12786, -0.022, 84843.5, 0.147
'bali_phy_msa.379.fas', 33789.0, 0.061, 25581, 0.046, 5134, 0.009, 103181, 0.185, 183260.0, 0.329, -12021, -0.022, 88844.5, 0.159
'bali_phy_msa.38.fas', 33587.0, 0.059, 24596, 0.043, 5174, 0.009, 105555, 0.184, 181600.0, 0.317, -11693, -0.02, 86085.5, 0.15
'bali_phy_msa.380.fas', 33902.0, 0.06, 24868, 0.044, 5159, 0.009, 104381, 0.185, 183894.0, 0.326, -11675, -0.021, 89074.5, 0.158
'bali_phy_msa.381.fas', 33986.0, 0.061, 25048, 0.045, 5373, 0.01, 103853, 0.186, 184170.0, 0.33, -12102, -0.022, 87903.5, 0.158
'bali_phy_msa.382.fas', 33702.0, 0.059, 24542, 0.043, 5295, 0.009, 105433, 0.184, 182334.0, 0.319, -11121, -0.019, 86726.5, 0.152
'bali_phy_msa.383.fas', 33580.0, 0.057, 23963, 0.04, 5399, 0.009, 106835, 0.18, 181791.0, 0.307, -10777, -0.018, 85202.5, 0.144
'bali_phy_msa.384.fas', 33828.0, 0.059, 25436, 0.044, 5404, 0.009, 103393, 0.18, 183423.0, 0.319, -12003, -0.021, 87299.5, 0.152
'bali_phy_msa.385.fas', 33911.0, 0.06, 24989, 0.044, 5581, 0.01, 104121, 0.184, 184151.0, 0.326, -12243, -0.022, 86361.5, 0.153
'bali_phy_msa.386.fas', 33846.0, 0.06, 25391, 0.045, 5156, 0.009, 103447, 0.184, 183165.0, 0.326, -11323, -0.02, 89182.5, 0.159
'bali_phy_msa.387.fas', 33658.0, 0.059, 25135, 0.044, 5415, 0.009, 104335, 0.183, 182745.0, 0.32, -10936, -0.019, 87151.5, 0.153
'bali_phy_msa.388.fas', 33744.0, 0.059, 25295, 0.044, 5403, 0.009, 103843, 0.182, 182849.0, 0.32, -11831, -0.021, 86678.5, 0.152
'bali_phy_msa.389.fas', 33752.0, 0.059, 25069, 0.044, 5325, 0.009, 104279, 0.183, 183047.0, 0.322, -11897, -0.021, 87060.5, 0.153
'bali_phy_msa.39.fas', 33480.0, 0.058, 24586, 0.043, 5425, 0.009, 105789, 0.185, 181163.0, 0.316, -11782, -0.021, 83936.5, 0.146
'bali_phy_msa.390.fas', 33843.0, 0.059, 25204, 0.044, 5064, 0.009, 103827, 0.18, 183469.0, 0.319, -11344, -0.02, 89827.5, 0.156
'bali_phy_msa.391.fas', 33960.0, 0.06, 25205, 0.044, 5318, 0.009, 103591, 0.183, 184134.0, 0.325, -11832, -0.021, 88598.5, 0.156
